frequency;V(/OPA858/VOUT) (phase);V(/OPA858/VOUT) (gain);
734.514;-0.0022527;140.001;
736.207;-0.0022579;140.001;
737.904;-0.0022631;140.001;
739.605;-0.00226832;140.001;
741.31;-0.00227355;140.001;
743.019;-0.00227879;140.001;
744.732;-0.00228404;140.001;
746.449;-0.00228931;140.001;
748.17;-0.00229458;140.001;
749.894;-0.00229987;140.001;
751.623;-0.00230517;140.001;
753.356;-0.00231049;140.001;
755.092;-0.00231581;140.001;
756.833;-0.00232115;140.001;
758.578;-0.0023265;140.001;
760.326;-0.00233186;140.001;
762.079;-0.00233724;140.001;
763.836;-0.00234263;140.001;
765.597;-0.00234803;140.001;
767.361;-0.00235344;140.001;
769.13;-0.00235886;140.001;
770.903;-0.0023643;140.001;
772.681;-0.00236975;140.001;
774.462;-0.00237521;140.001;
776.247;-0.00238069;140.001;
778.037;-0.00238618;140.001;
779.83;-0.00239168;140.001;
781.628;-0.00239719;140.001;
783.43;-0.00240272;140.001;
785.236;-0.00240826;140.001;
787.046;-0.00241381;140.001;
788.86;-0.00241937;140.001;
790.679;-0.00242495;140.001;
792.501;-0.00243054;140.001;
794.328;-0.00243614;140.001;
796.159;-0.00244176;140.001;
797.995;-0.00244738;140.001;
799.834;-0.00245303;140.001;
801.678;-0.00245868;140.001;
803.526;-0.00246435;140.001;
805.378;-0.00247003;140.001;
807.235;-0.00247572;140.001;
809.096;-0.00248143;140.001;
810.961;-0.00248715;140.001;
812.831;-0.00249288;140.001;
814.704;-0.00249863;140.001;
816.582;-0.00250439;140.001;
818.465;-0.00251016;140.001;
820.352;-0.00251595;140.001;
822.243;-0.00252175;140.001;
824.138;-0.00252756;140.001;
826.038;-0.00253339;140.001;
827.942;-0.00253923;140.001;
829.851;-0.00254508;140.001;
831.764;-0.00255094;140.001;
833.681;-0.00255683;140.001;
835.603;-0.00256272;140.001;
837.529;-0.00256863;140.001;
839.46;-0.00257455;140.001;
841.395;-0.00258048;140.001;
843.335;-0.00258643;140.001;
845.279;-0.00259239;140.001;
847.227;-0.00259837;140.001;
849.18;-0.00260436;140.001;
851.138;-0.00261036;140.001;
853.1;-0.00261638;140.001;
855.067;-0.00262241;140.001;
857.038;-0.00262845;140.001;
859.014;-0.00263451;140.001;
860.994;-0.00264058;140.001;
862.979;-0.00264667;140.001;
864.968;-0.00265277;140.001;
866.962;-0.00265889;140.001;
868.96;-0.00266502;140.001;
870.964;-0.00267116;140.001;
872.971;-0.00267732;140.001;
874.984;-0.00268349;140.001;
877.001;-0.00268967;140.001;
879.023;-0.00269587;140.001;
881.049;-0.00270209;140.001;
883.08;-0.00270832;140.001;
885.116;-0.00271456;140.001;
887.156;-0.00272082;140.001;
889.201;-0.00272709;140.001;
891.251;-0.00273337;140.001;
893.305;-0.00273967;140.001;
895.365;-0.00274599;140.001;
897.429;-0.00275232;140.001;
899.498;-0.00275866;140.001;
901.571;-0.00276502;140.001;
903.649;-0.0027714;140.001;
905.733;-0.00277778;140.001;
907.821;-0.00278419;140.001;
909.913;-0.00279061;140.001;
912.011;-0.00279704;140.001;
914.113;-0.00280349;140.001;
916.22;-0.00280995;140.001;
918.333;-0.00281642;140.001;
920.45;-0.00282292;140.001;
922.571;-0.00282942;140.001;
924.698;-0.00283595;140.001;
926.83;-0.00284248;140.001;
928.966;-0.00284903;140.001;
931.108;-0.0028556;140.001;
933.254;-0.00286218;140.001;
935.406;-0.00286878;140.001;
937.562;-0.00287539;140.001;
939.723;-0.00288202;140.001;
941.89;-0.00288867;140.001;
944.061;-0.00289532;140.001;
946.237;-0.002902;140.001;
948.418;-0.00290869;140.001;
950.605;-0.00291539;140.001;
952.796;-0.00292211;140.001;
954.993;-0.00292885;140.001;
957.194;-0.0029356;140.001;
959.401;-0.00294237;140.001;
961.612;-0.00294915;140.001;
963.829;-0.00295595;140.001;
966.051;-0.00296276;140.001;
968.278;-0.00296959;140.001;
970.51;-0.00297643;140.001;
972.747;-0.00298329;140.001;
974.99;-0.00299017;140.001;
977.237;-0.00299706;140.001;
979.49;-0.00300397;140.001;
981.748;-0.0030109;140.001;
984.011;-0.00301784;140.001;
986.279;-0.00302479;140.001;
988.553;-0.00303176;140.001;
990.832;-0.00303875;140.001;
993.116;-0.00304576;140.001;
995.405;-0.00305278;140.001;
997.7;-0.00305981;140.001;
1000;-0.00306687;140.001;
1002.31;-0.00307394;140.001;
1004.62;-0.00308102;140.001;
1006.93;-0.00308812;140.001;
1009.25;-0.00309524;140.001;
1011.58;-0.00310238;140.001;
1013.91;-0.00310953;140.001;
1016.25;-0.0031167;140.001;
1018.59;-0.00312388;140.001;
1020.94;-0.00313108;140.001;
1023.29;-0.0031383;140.001;
1025.65;-0.00314553;140.001;
1028.02;-0.00315278;140.001;
1030.39;-0.00316005;140.001;
1032.76;-0.00316733;140.001;
1035.14;-0.00317463;140.001;
1037.53;-0.00318195;140.001;
1039.92;-0.00318929;140.001;
1042.32;-0.00319664;140.001;
1044.72;-0.00320401;140.001;
1047.13;-0.00321139;140.001;
1049.54;-0.00321879;140.001;
1051.96;-0.00322621;140.001;
1054.39;-0.00323365;140.001;
1056.82;-0.0032411;140.001;
1059.25;-0.00324857;140.001;
1061.7;-0.00325606;140.001;
1064.14;-0.00326357;140.001;
1066.6;-0.00327109;140.001;
1069.05;-0.00327863;140.001;
1071.52;-0.00328619;140.001;
1073.99;-0.00329376;140.001;
1076.47;-0.00330135;140.001;
1078.95;-0.00330896;140.001;
1081.43;-0.00331659;140.001;
1083.93;-0.00332423;140.001;
1086.43;-0.0033319;140.001;
1088.93;-0.00333958;140.001;
1091.44;-0.00334727;140.001;
1093.96;-0.00335499;140.001;
1096.48;-0.00336272;140.001;
1099.01;-0.00337047;140.001;
1101.54;-0.00337824;140.001;
1104.08;-0.00338603;140.001;
1106.62;-0.00339383;140.001;
1109.17;-0.00340166;140.001;
1111.73;-0.0034095;140.001;
1114.29;-0.00341736;140.001;
1116.86;-0.00342523;140.001;
1119.44;-0.00343313;140.001;
1122.02;-0.00344104;140.001;
1124.6;-0.00344897;140.001;
1127.2;-0.00345692;140.001;
1129.8;-0.00346489;140.001;
1132.4;-0.00347288;140.001;
1135.01;-0.00348088;140.001;
1137.63;-0.00348891;140.001;
1140.25;-0.00349695;140.001;
1142.88;-0.00350501;140.001;
1145.51;-0.00351309;140.001;
1148.15;-0.00352118;140.001;
1150.8;-0.0035293;140.001;
1153.45;-0.00353744;140.001;
1156.11;-0.00354559;140.001;
1158.78;-0.00355376;140.001;
1161.45;-0.00356195;140.001;
1164.13;-0.00357016;140.001;
1166.81;-0.00357839;140.001;
1169.5;-0.00358664;140.001;
1172.2;-0.00359491;140.001;
1174.9;-0.00360319;140.001;
1177.61;-0.0036115;140.001;
1180.32;-0.00361982;140.001;
1183.04;-0.00362817;140.001;
1185.77;-0.00363653;140.001;
1188.5;-0.00364491;140.001;
1191.24;-0.00365331;140.001;
1193.99;-0.00366173;140.001;
1196.74;-0.00367017;140.001;
1199.5;-0.00367863;140.001;
1202.26;-0.00368711;140.001;
1205.04;-0.00369561;140.001;
1207.81;-0.00370413;140.001;
1210.6;-0.00371267;140.001;
1213.39;-0.00372122;140.001;
1216.19;-0.0037298;140.001;
1218.99;-0.0037384;140.001;
1221.8;-0.00374701;140.001;
1224.62;-0.00375565;140.001;
1227.44;-0.00376431;140.001;
1230.27;-0.00377298;140.001;
1233.1;-0.00378168;140.001;
1235.95;-0.0037904;140.001;
1238.8;-0.00379913;140.001;
1241.65;-0.00380789;140.001;
1244.51;-0.00381667;140.001;
1247.38;-0.00382546;140.001;
1250.26;-0.00383428;140.001;
1253.14;-0.00384312;140.001;
1256.03;-0.00385198;140.001;
1258.93;-0.00386086;140.001;
1261.83;-0.00386975;140.001;
1264.74;-0.00387867;140.001;
1267.65;-0.00388761;140.001;
1270.57;-0.00389657;140.001;
1273.5;-0.00390556;140.001;
1276.44;-0.00391456;140.001;
1279.38;-0.00392358;140.001;
1282.33;-0.00393262;140.001;
1285.29;-0.00394169;140.001;
1288.25;-0.00395077;140.001;
1291.22;-0.00395988;140.001;
1294.2;-0.00396901;140.001;
1297.18;-0.00397815;140.001;
1300.17;-0.00398732;140.001;
1303.17;-0.00399651;140.001;
1306.17;-0.00400573;140.001;
1309.18;-0.00401496;140.001;
1312.2;-0.00402421;140.001;
1315.22;-0.00403349;140.001;
1318.26;-0.00404278;140.001;
1321.3;-0.0040521;140.001;
1324.34;-0.00406144;140.001;
1327.39;-0.0040708;140.001;
1330.45;-0.00408019;140.001;
1333.52;-0.00408959;140.001;
1336.6;-0.00409902;140.001;
1339.68;-0.00410846;140.001;
1342.76;-0.00411793;140.001;
1345.86;-0.00412742;140.001;
1348.96;-0.00413694;140.001;
1352.07;-0.00414647;140.001;
1355.19;-0.00415603;140.001;
1358.31;-0.00416561;140.001;
1361.44;-0.00417521;140.001;
1364.58;-0.00418483;140.001;
1367.73;-0.00419448;140.001;
1370.88;-0.00420415;140.001;
1374.04;-0.00421384;140.001;
1377.21;-0.00422355;140.001;
1380.38;-0.00423328;140.001;
1383.57;-0.00424304;140.001;
1386.76;-0.00425282;140.001;
1389.95;-0.00426262;140.001;
1393.16;-0.00427245;140.001;
1396.37;-0.00428229;140.001;
1399.59;-0.00429216;140.001;
1402.81;-0.00430206;140.001;
1406.05;-0.00431197;140.001;
1409.29;-0.00432191;140.001;
1412.54;-0.00433187;140.001;
1415.79;-0.00434186;140.001;
1419.06;-0.00435186;140.001;
1422.33;-0.00436189;140.001;
1425.61;-0.00437195;140.001;
1428.89;-0.00438202;140.001;
1432.19;-0.00439212;140.001;
1435.49;-0.00440225;140.001;
1438.8;-0.00441239;140.001;
1442.12;-0.00442256;140.001;
1445.44;-0.00443275;140.001;
1448.77;-0.00444297;140.001;
1452.11;-0.00445321;140.001;
1455.46;-0.00446348;140.001;
1458.81;-0.00447376;140.001;
1462.18;-0.00448407;140.001;
1465.55;-0.00449441;140.001;
1468.93;-0.00450477;140.001;
1472.31;-0.00451515;140.001;
1475.71;-0.00452556;140.001;
1479.11;-0.00453599;140.001;
1482.52;-0.00454644;140.001;
1485.94;-0.00455692;140.001;
1489.36;-0.00456742;140.001;
1492.79;-0.00457795;140.001;
1496.24;-0.0045885;140.001;
1499.68;-0.00459908;140.001;
1503.14;-0.00460968;140.001;
1506.61;-0.0046203;140.001;
1510.08;-0.00463095;140.001;
1513.56;-0.00464162;140.001;
1517.05;-0.00465232;140.001;
1520.55;-0.00466304;140.001;
1524.05;-0.00467379;140.001;
1527.57;-0.00468456;140.001;
1531.09;-0.00469536;140.001;
1534.62;-0.00470618;140.001;
1538.15;-0.00471703;140.001;
1541.7;-0.0047279;140.001;
1545.25;-0.00473879;140.001;
1548.82;-0.00474972;140.001;
1552.39;-0.00476066;140.001;
1555.97;-0.00477163;140.001;
1559.55;-0.00478263;140.001;
1563.15;-0.00479365;140.001;
1566.75;-0.0048047;140.001;
1570.36;-0.00481578;140.001;
1573.98;-0.00482688;140.001;
1577.61;-0.004838;140.001;
1581.25;-0.00484915;140.001;
1584.89;-0.00486033;140.001;
1588.55;-0.00487153;140.001;
1592.21;-0.00488276;140.001;
1595.88;-0.00489401;140.001;
1599.56;-0.00490529;140.001;
1603.25;-0.00491659;140.001;
1606.94;-0.00492792;140.001;
1610.65;-0.00493928;140.001;
1614.36;-0.00495067;140.001;
1618.08;-0.00496208;140.001;
1621.81;-0.00497351;140.001;
1625.55;-0.00498497;140.001;
1629.3;-0.00499646;140.001;
1633.05;-0.00500798;140.001;
1636.82;-0.00501952;140.001;
1640.59;-0.00503109;140.001;
1644.37;-0.00504268;140.001;
1648.16;-0.0050543;140.001;
1651.96;-0.00506595;140.001;
1655.77;-0.00507763;140.001;
1659.59;-0.00508933;140.001;
1663.41;-0.00510106;140.001;
1667.25;-0.00511282;140.001;
1671.09;-0.0051246;140.001;
1674.94;-0.00513641;140.001;
1678.8;-0.00514825;140.001;
1682.67;-0.00516011;140.001;
1686.55;-0.005172;140.001;
1690.44;-0.00518392;140.001;
1694.34;-0.00519587;140.001;
1698.24;-0.00520785;140.001;
1702.16;-0.00521985;140.001;
1706.08;-0.00523188;140.001;
1710.02;-0.00524394;140.001;
1713.96;-0.00525602;140.001;
1717.91;-0.00526813;140.001;
1721.87;-0.00528028;140.001;
1725.84;-0.00529244;140.001;
1729.82;-0.00530464;140.001;
1733.8;-0.00531687;140.001;
1737.8;-0.00532912;140.001;
1741.81;-0.0053414;140.001;
1745.82;-0.00535371;140.001;
1749.85;-0.00536605;140.001;
1753.88;-0.00537842;140.001;
1757.92;-0.00539081;140.001;
1761.98;-0.00540323;140.001;
1766.04;-0.00541569;140.001;
1770.11;-0.00542817;140.001;
1774.19;-0.00544068;140.001;
1778.28;-0.00545322;140.001;
1782.38;-0.00546578;140.001;
1786.49;-0.00547838;140.001;
1790.61;-0.005491;140.001;
1794.73;-0.00550366;140.001;
1798.87;-0.00551634;140.001;
1803.02;-0.00552906;140.001;
1807.17;-0.0055418;140.001;
1811.34;-0.00555457;140.001;
1815.52;-0.00556737;140.001;
1819.7;-0.0055802;140.001;
1823.9;-0.00559306;140.001;
1828.1;-0.00560595;140.001;
1832.31;-0.00561887;140.001;
1836.54;-0.00563182;140.001;
1840.77;-0.0056448;140.001;
1845.02;-0.0056578;140.001;
1849.27;-0.00567084;140.001;
1853.53;-0.00568391;140.001;
1857.8;-0.00569701;140.001;
1862.09;-0.00571014;140.001;
1866.38;-0.0057233;140.001;
1870.68;-0.00573649;140.001;
1874.99;-0.00574971;140.001;
1879.32;-0.00576296;140.001;
1883.65;-0.00577624;140.001;
1887.99;-0.00578955;140.001;
1892.34;-0.00580289;140.001;
1896.71;-0.00581626;140.001;
1901.08;-0.00582967;140.001;
1905.46;-0.0058431;140.001;
1909.85;-0.00585657;140.001;
1914.26;-0.00587006;140.001;
1918.67;-0.00588359;140.001;
1923.09;-0.00589715;140.001;
1927.52;-0.00591074;140.001;
1931.97;-0.00592436;140.001;
1936.42;-0.00593801;140.001;
1940.89;-0.0059517;140.001;
1945.36;-0.00596541;140.001;
1949.84;-0.00597916;140.001;
1954.34;-0.00599294;140.001;
1958.84;-0.00600675;140.001;
1963.36;-0.00602059;140.001;
1967.89;-0.00603446;140.001;
1972.42;-0.00604837;140.001;
1976.97;-0.00606231;140.001;
1981.53;-0.00607628;140.001;
1986.09;-0.00609028;140.001;
1990.67;-0.00610432;140.001;
1995.26;-0.00611838;140.001;
1999.86;-0.00613248;140.001;
2004.47;-0.00614661;140.001;
2009.09;-0.00616078;140.001;
2013.72;-0.00617497;140.001;
2018.37;-0.0061892;140.001;
2023.02;-0.00620347;140.001;
2027.68;-0.00621776;140.001;
2032.36;-0.00623209;140.001;
2037.04;-0.00624645;140.001;
2041.74;-0.00626085;140.001;
2046.44;-0.00627527;140.001;
2051.16;-0.00628973;140.001;
2055.89;-0.00630423;140.001;
2060.63;-0.00631875;140.001;
2065.38;-0.00633331;140.001;
2070.14;-0.00634791;140.001;
2074.91;-0.00636254;140.001;
2079.7;-0.0063772;140.001;
2084.49;-0.00639189;140.001;
2089.3;-0.00640662;140.001;
2094.11;-0.00642139;140.001;
2098.94;-0.00643618;140.001;
2103.78;-0.00645101;140.001;
2108.63;-0.00646588;140.001;
2113.49;-0.00648078;140.001;
2118.36;-0.00649571;140.001;
2123.24;-0.00651068;140.001;
2128.14;-0.00652568;140.001;
2133.04;-0.00654072;140.001;
2137.96;-0.00655579;140.001;
2142.89;-0.0065709;140.001;
2147.83;-0.00658604;140.001;
2152.78;-0.00660121;140.001;
2157.74;-0.00661643;140.001;
2162.72;-0.00663167;140.001;
2167.7;-0.00664695;140.001;
2172.7;-0.00666227;140.001;
2177.71;-0.00667762;140.001;
2182.73;-0.00669301;140.001;
2187.76;-0.00670843;140.001;
2192.8;-0.00672389;140.001;
2197.86;-0.00673938;140.001;
2202.93;-0.00675491;140.001;
2208;-0.00677047;140.001;
2213.09;-0.00678608;140.001;
2218.2;-0.00680171;140.001;
2223.31;-0.00681738;140.001;
2228.44;-0.00683309;140.001;
2233.57;-0.00684884;140.001;
2238.72;-0.00686462;140.001;
2243.88;-0.00688044;140.001;
2249.05;-0.00689629;140.001;
2254.24;-0.00691218;140.001;
2259.44;-0.00692811;140.001;
2264.64;-0.00694407;140.001;
2269.86;-0.00696007;140.001;
2275.1;-0.00697611;140.001;
2280.34;-0.00699218;140.001;
2285.6;-0.00700829;140.001;
2290.87;-0.00702444;140.001;
2296.15;-0.00704063;140.001;
2301.44;-0.00705685;140.001;
2306.75;-0.00707311;140.001;
2312.06;-0.00708941;140.001;
2317.39;-0.00710574;140.001;
2322.74;-0.00712211;140.001;
2328.09;-0.00713852;140.001;
2333.46;-0.00715497;140.001;
2338.84;-0.00717146;140.001;
2344.23;-0.00718798;140.001;
2349.63;-0.00720454;140.001;
2355.05;-0.00722114;140.001;
2360.48;-0.00723778;140.001;
2365.92;-0.00725446;140.001;
2371.37;-0.00727117;140.001;
2376.84;-0.00728793;140.001;
2382.32;-0.00730472;140.001;
2387.81;-0.00732155;140.001;
2393.32;-0.00733842;140.001;
2398.83;-0.00735533;140.001;
2404.36;-0.00737227;140.001;
2409.91;-0.00738926;140.001;
2415.46;-0.00740628;140.001;
2421.03;-0.00742335;140.001;
2426.61;-0.00744045;140.001;
2432.2;-0.00745759;140.001;
2437.81;-0.00747478;140.001;
2443.43;-0.007492;140.001;
2449.06;-0.00750926;140.001;
2454.71;-0.00752656;140.001;
2460.37;-0.0075439;140.001;
2466.04;-0.00756128;140.001;
2471.72;-0.0075787;140.001;
2477.42;-0.00759617;140.001;
2483.13;-0.00761367;140.001;
2488.86;-0.00763121;140.001;
2494.59;-0.00764879;140.001;
2500.35;-0.00766641;140.001;
2506.11;-0.00768408;140.001;
2511.89;-0.00770178;140.001;
2517.68;-0.00771952;140.001;
2523.48;-0.00773731;140.001;
2529.3;-0.00775513;140.001;
2535.13;-0.007773;140.001;
2540.97;-0.00779091;140.001;
2546.83;-0.00780886;140.001;
2552.7;-0.00782685;140.001;
2558.59;-0.00784488;140.001;
2564.48;-0.00786296;140.001;
2570.4;-0.00788107;140.001;
2576.32;-0.00789923;140.001;
2582.26;-0.00791743;140.001;
2588.21;-0.00793567;140.001;
2594.18;-0.00795395;140.001;
2600.16;-0.00797227;140.001;
2606.15;-0.00799064;140.001;
2612.16;-0.00800905;140.001;
2618.18;-0.0080275;140.001;
2624.22;-0.00804599;140.001;
2630.27;-0.00806453;140.001;
2636.33;-0.00808311;140.001;
2642.41;-0.00810173;140.001;
2648.5;-0.0081204;140.001;
2654.61;-0.0081391;140.001;
2660.73;-0.00815785;140.001;
2666.86;-0.00817665;140.001;
2673.01;-0.00819549;140.001;
2679.17;-0.00821437;140.001;
2685.34;-0.00823329;140.001;
2691.53;-0.00825226;140.001;
2697.74;-0.00827127;140.001;
2703.96;-0.00829032;140.001;
2710.19;-0.00830942;140.001;
2716.44;-0.00832856;140.001;
2722.7;-0.00834775;140.001;
2728.98;-0.00836698;140.001;
2735.27;-0.00838626;140.001;
2741.57;-0.00840557;140.001;
2747.89;-0.00842494;140.001;
2754.23;-0.00844435;140.001;
2760.58;-0.0084638;140.001;
2766.94;-0.0084833;140.001;
2773.32;-0.00850284;140.001;
2779.71;-0.00852243;140.001;
2786.12;-0.00854206;140.001;
2792.54;-0.00856174;140.001;
2798.98;-0.00858146;140.001;
2805.43;-0.00860123;140.001;
2811.9;-0.00862104;140.001;
2818.38;-0.0086409;140.001;
2824.88;-0.00866081;140.001;
2831.39;-0.00868076;140.001;
2837.92;-0.00870075;140.001;
2844.46;-0.0087208;140.001;
2851.02;-0.00874089;140.001;
2857.59;-0.00876102;140.001;
2864.18;-0.0087812;140.001;
2870.78;-0.00880143;140.001;
2877.4;-0.0088217;140.001;
2884.03;-0.00884202;140.001;
2890.68;-0.00886239;140.001;
2897.34;-0.00888281;140.001;
2904.02;-0.00890327;140.001;
2910.72;-0.00892378;140.001;
2917.43;-0.00894433;140.001;
2924.15;-0.00896494;140.001;
2930.89;-0.00898559;140.001;
2937.65;-0.00900628;140.001;
2944.42;-0.00902703;140.001;
2951.21;-0.00904782;140.001;
2958.01;-0.00906866;140.001;
2964.83;-0.00908955;140.001;
2971.67;-0.00911049;140.001;
2978.52;-0.00913147;140.001;
2985.38;-0.00915251;140.001;
2992.26;-0.00917359;140.001;
2999.16;-0.00919472;140.001;
3006.08;-0.0092159;140.001;
3013.01;-0.00923713;140.001;
3019.95;-0.0092584;140.001;
3026.91;-0.00927973;140.001;
3033.89;-0.0093011;140.001;
3040.89;-0.00932252;140.001;
3047.89;-0.009344;140.001;
3054.92;-0.00936552;140.001;
3061.96;-0.00938709;140.001;
3069.02;-0.00940871;140.001;
